tournament_id,match_id,stage_name,group_stage,knockout_stage,match_date,match_time,match_datetime,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout
WC-2014,M-2014-61,semi-finals,0,1,2014-07-08,17:00,2014-07-08 17:00:00,Belo Horizonte,Brazil,T-09,Brazil,BRA,T-31,Germany,DEU,1,7,-6,6,0,0
WC-2014,M-2014-62,semi-finals,0,1,2014-07-09,17:00,2014-07-09 17:00:00,São Paulo,Brazil,T-48,Netherlands,NLD,T-03,Argentina,ARG,0,0,0,0,1,1
WC-2014,M-2014-63,third-place match,0,1,2014-07-12,17:00,2014-07-12 17:00:00,Brasília,Brazil,T-09,Brazil,BRA,T-48,Netherlands,NLD,0,3,-3,3,0,0
WC-2014,M-2014-64,final,0,1,2014-07-13,16:00,2014-07-13 16:00:00,Rio de Janeiro,Brazil,T-31,Germany,DEU,T-03,Argentina,ARG,1,0,1,-1,1,0
WC-2018,M-2018-01,group stage,1,0,2018-06-14,18:00,2018-06-14 18:00:00,Moscow,Russia,T-62,Russia,RUS,T-63,Saudi Arabia,SAU,5,0,5,-5,0,0
WC-2018,M-2018-04,group stage,1,0,2018-06-15,21:00,2018-06-15 21:00:00,Sochi,Russia,T-58,Portugal,PRT,T-73,Spain,ESP,3,3,0,0,0,0
WC-2018,M-2018-02,group stage,1,0,2018-06-15,17:00,2018-06-15 17:00:00,Yekaterinburg,Russia,T-26,Egypt,EGY,T-84,Uruguay,URY,0,1,-1,1,0,0
WC-2018,M-2018-03,group stage,1,0,2018-06-15,18:00,2018-06-15 18:00:00,Saint Petersburg,Russia,T-47,Morocco,MAR,T-38,Iran,IRN,0,1,-1,1,0,0
WC-2018,M-2018-05,group stage,1,0,2018-06-16,13:00,2018-06-16 13:00:00,Kazan,Russia,T-30,France,FRA,T-04,Australia,AUS,2,1,1,-1,0,0
WC-2018,M-2018-06,group stage,1,0,2018-06-16,16:00,2018-06-16 16:00:00,Moscow,Russia,T-03,Argentina,ARG,T-37,Iceland,ISL,1,1,0,0,0,0
WC-2018,M-2018-07,group stage,1,0,2018-06-16,19:00,2018-06-16 19:00:00,Saransk,Russia,T-56,Peru,PER,T-22,Denmark,DNK,0,1,-1,1,0,0
WC-2018,M-2018-08,group stage,1,0,2018-06-16,21:00,2018-06-16 21:00:00,Kaliningrad,Russia,T-18,Croatia,HRV,T-50,Nigeria,NGA,2,0,2,-2,0,0
WC-2018,M-2018-09,group stage,1,0,2018-06-17,16:00,2018-06-17 16:00:00,Samara,Russia,T-17,Costa Rica,CRI,T-66,Serbia,SRB,0,1,-1,1,0,0
WC-2018,M-2018-10,group stage,1,0,2018-06-17,18:00,2018-06-17 18:00:00,Moscow,Russia,T-31,Germany,DEU,T-46,Mexico,MEX,0,1,-1,1,0,0
WC-2018,M-2018-11,group stage,1,0,2018-06-17,21:00,2018-06-17 21:00:00,Rostov-on-Don,Russia,T-09,Brazil,BRA,T-75,Switzerland,CHE,1,1,0,0,0,0
WC-2018,M-2018-12,group stage,1,0,2018-06-18,15:00,2018-06-18 15:00:00,Nizhny Novgorod,Russia,T-74,Sweden,SWE,T-71,South Korea,KOR,1,0,1,-1,0,0
WC-2018,M-2018-13,group stage,1,0,2018-06-18,18:00,2018-06-18 18:00:00,Sochi,Russia,T-06,Belgium,BEL,T-54,Panama,PAN,3,0,3,-3,0,0
WC-2018,M-2018-14,group stage,1,0,2018-06-18,21:00,2018-06-18 21:00:00,Volgograd,Russia,T-79,Tunisia,TUN,T-28,England,ENG,1,2,-1,1,0,0
WC-2018,M-2018-17,group stage,1,0,2018-06-19,21:00,2018-06-19 21:00:00,Saint Petersburg,Russia,T-62,Russia,RUS,T-26,Egypt,EGY,3,1,2,-2,0,0
WC-2018,M-2018-15,group stage,1,0,2018-06-19,15:00,2018-06-19 15:00:00,Saransk,Russia,T-16,Colombia,COL,T-44,Japan,JPN,1,2,-1,1,0,0
WC-2018,M-2018-16,group stage,1,0,2018-06-19,18:00,2018-06-19 18:00:00,Moscow,Russia,T-57,Poland,POL,T-65,Senegal,SEN,1,2,-1,1,0,0
WC-2018,M-2018-19,group stage,1,0,2018-06-20,18:00,2018-06-20 18:00:00,Rostov-on-Don,Russia,T-84,Uruguay,URY,T-63,Saudi Arabia,SAU,1,0,1,-1,0,0
WC-2018,M-2018-20,group stage,1,0,2018-06-20,21:00,2018-06-20 21:00:00,Kazan,Russia,T-38,Iran,IRN,T-73,Spain,ESP,0,1,-1,1,0,0
WC-2018,M-2018-18,group stage,1,0,2018-06-20,15:00,2018-06-20 15:00:00,Moscow,Russia,T-58,Portugal,PRT,T-47,Morocco,MAR,1,0,1,-1,0,0
WC-2018,M-2018-22,group stage,1,0,2018-06-21,20:00,2018-06-21 20:00:00,Yekaterinburg,Russia,T-30,France,FRA,T-56,Peru,PER,1,0,1,-1,0,0
WC-2018,M-2018-23,group stage,1,0,2018-06-21,21:00,2018-06-21 21:00:00,Nizhny Novgorod,Russia,T-03,Argentina,ARG,T-18,Croatia,HRV,0,3,-3,3,0,0
WC-2018,M-2018-21,group stage,1,0,2018-06-21,16:00,2018-06-21 16:00:00,Samara,Russia,T-22,Denmark,DNK,T-04,Australia,AUS,1,1,0,0,0,0
WC-2018,M-2018-24,group stage,1,0,2018-06-22,15:00,2018-06-22 15:00:00,Saint Petersburg,Russia,T-09,Brazil,BRA,T-17,Costa Rica,CRI,2,0,2,-2,0,0
WC-2018,M-2018-25,group stage,1,0,2018-06-22,18:00,2018-06-22 18:00:00,Volgograd,Russia,T-50,Nigeria,NGA,T-37,Iceland,ISL,2,0,2,-2,0,0
WC-2018,M-2018-26,group stage,1,0,2018-06-22,20:00,2018-06-22 20:00:00,Kaliningrad,Russia,T-66,Serbia,SRB,T-75,Switzerland,CHE,1,2,-1,1,0,0
WC-2018,M-2018-27,group stage,1,0,2018-06-23,15:00,2018-06-23 15:00:00,Moscow,Russia,T-06,Belgium,BEL,T-79,Tunisia,TUN,5,2,3,-3,0,0
WC-2018,M-2018-28,group stage,1,0,2018-06-23,18:00,2018-06-23 18:00:00,Rostov-on-Don,Russia,T-71,South Korea,KOR,T-46,Mexico,MEX,1,2,-1,1,0,0
WC-2018,M-2018-29,group stage,1,0,2018-06-23,21:00,2018-06-23 21:00:00,Sochi,Russia,T-31,Germany,DEU,T-74,Sweden,SWE,2,1,1,-1,0,0
WC-2018,M-2018-30,group stage,1,0,2018-06-24,15:00,2018-06-24 15:00:00,Nizhny Novgorod,Russia,T-28,England,ENG,T-54,Panama,PAN,6,1,5,-5,0,0
WC-2018,M-2018-31,group stage,1,0,2018-06-24,20:00,2018-06-24 20:00:00,Yekaterinburg,Russia,T-44,Japan,JPN,T-65,Senegal,SEN,2,2,0,0,0,0
WC-2018,M-2018-32,group stage,1,0,2018-06-24,21:00,2018-06-24 21:00:00,Kazan,Russia,T-57,Poland,POL,T-16,Colombia,COL,0,3,-3,3,0,0
WC-2018,M-2018-33,group stage,1,0,2018-06-25,17:00,2018-06-25 17:00:00,Volgograd,Russia,T-63,Saudi Arabia,SAU,T-26,Egypt,EGY,2,1,1,-1,0,0
WC-2018,M-2018-34,group stage,1,0,2018-06-25,18:00,2018-06-25 18:00:00,Samara,Russia,T-84,Uruguay,URY,T-62,Russia,RUS,3,0,3,-3,0,0
WC-2018,M-2018-35,group stage,1,0,2018-06-25,20:00,2018-06-25 20:00:00,Kaliningrad,Russia,T-73,Spain,ESP,T-47,Morocco,MAR,2,2,0,0,0,0
WC-2018,M-2018-36,group stage,1,0,2018-06-25,21:00,2018-06-25 21:00:00,Saransk,Russia,T-38,Iran,IRN,T-58,Portugal,PRT,1,1,0,0,0,0
WC-2018,M-2018-39,group stage,1,0,2018-06-26,21:00,2018-06-26 21:00:00,Rostov-on-Don,Russia,T-37,Iceland,ISL,T-18,Croatia,HRV,1,2,-1,1,0,0
WC-2018,M-2018-40,group stage,1,0,2018-06-26,21:00,2018-06-26 21:00:00,Saint Petersburg,Russia,T-50,Nigeria,NGA,T-03,Argentina,ARG,1,2,-1,1,0,0
WC-2018,M-2018-37,group stage,1,0,2018-06-26,17:00,2018-06-26 17:00:00,Sochi,Russia,T-04,Australia,AUS,T-56,Peru,PER,0,2,-2,2,0,0
WC-2018,M-2018-38,group stage,1,0,2018-06-26,17:00,2018-06-26 17:00:00,Moscow,Russia,T-22,Denmark,DNK,T-30,France,FRA,0,0,0,0,0,0
WC-2018,M-2018-41,group stage,1,0,2018-06-27,17:00,2018-06-27 17:00:00,Kazan,Russia,T-71,South Korea,KOR,T-31,Germany,DEU,2,0,2,-2,0,0
WC-2018,M-2018-42,group stage,1,0,2018-06-27,19:00,2018-06-27 19:00:00,Yekaterinburg,Russia,T-46,Mexico,MEX,T-74,Sweden,SWE,0,3,-3,3,0,0
WC-2018,M-2018-43,group stage,1,0,2018-06-27,21:00,2018-06-27 21:00:00,Moscow,Russia,T-66,Serbia,SRB,T-09,Brazil,BRA,0,2,-2,2,0,0
WC-2018,M-2018-44,group stage,1,0,2018-06-27,21:00,2018-06-27 21:00:00,Nizhny Novgorod,Russia,T-75,Switzerland,CHE,T-17,Costa Rica,CRI,2,2,0,0,0,0
WC-2018,M-2018-47,group stage,1,0,2018-06-28,20:00,2018-06-28 20:00:00,Kaliningrad,Russia,T-28,England,ENG,T-06,Belgium,BEL,0,1,-1,1,0,0
WC-2018,M-2018-48,group stage,1,0,2018-06-28,21:00,2018-06-28 21:00:00,Saransk,Russia,T-54,Panama,PAN,T-79,Tunisia,TUN,1,2,-1,1,0,0
WC-2018,M-2018-45,group stage,1,0,2018-06-28,17:00,2018-06-28 17:00:00,Volgograd,Russia,T-44,Japan,JPN,T-57,Poland,POL,0,1,-1,1,0,0
WC-2018,M-2018-46,group stage,1,0,2018-06-28,18:00,2018-06-28 18:00:00,Samara,Russia,T-65,Senegal,SEN,T-16,Colombia,COL,0,1,-1,1,0,0
WC-2018,M-2018-49,round of 16,0,1,2018-06-30,17:00,2018-06-30 17:00:00,Kazan,Russia,T-30,France,FRA,T-03,Argentina,ARG,4,3,1,-1,0,0
WC-2018,M-2018-50,round of 16,0,1,2018-06-30,21:00,2018-06-30 21:00:00,Sochi,Russia,T-84,Uruguay,URY,T-58,Portugal,PRT,2,1,1,-1,0,0
WC-2018,M-2018-51,round of 16,0,1,2018-07-01,17:00,2018-07-01 17:00:00,Moscow,Russia,T-73,Spain,ESP,T-62,Russia,RUS,1,1,0,0,1,1
WC-2018,M-2018-52,round of 16,0,1,2018-07-01,21:00,2018-07-01 21:00:00,Nizhny Novgorod,Russia,T-18,Croatia,HRV,T-22,Denmark,DNK,1,1,0,0,1,1
WC-2018,M-2018-53,round of 16,0,1,2018-07-02,18:00,2018-07-02 18:00:00,Samara,Russia,T-09,Brazil,BRA,T-46,Mexico,MEX,2,0,2,-2,0,0
WC-2018,M-2018-54,round of 16,0,1,2018-07-02,21:00,2018-07-02 21:00:00,Rostov-on-Don,Russia,T-06,Belgium,BEL,T-44,Japan,JPN,3,2,1,-1,0,0
WC-2018,M-2018-55,round of 16,0,1,2018-07-03,17:00,2018-07-03 17:00:00,Saint Petersburg,Russia,T-74,Sweden,SWE,T-75,Switzerland,CHE,1,0,1,-1,0,0
WC-2018,M-2018-56,round of 16,0,1,2018-07-03,21:00,2018-07-03 21:00:00,Moscow,Russia,T-16,Colombia,COL,T-28,England,ENG,1,1,0,0,1,1
WC-2018,M-2018-57,quarter-finals,0,1,2018-07-06,17:00,2018-07-06 17:00:00,Nizhny Novgorod,Russia,T-84,Uruguay,URY,T-30,France,FRA,0,2,-2,2,0,0
WC-2018,M-2018-58,quarter-finals,0,1,2018-07-06,21:00,2018-07-06 21:00:00,Kazan,Russia,T-09,Brazil,BRA,T-06,Belgium,BEL,1,2,-1,1,0,0
WC-2018,M-2018-60,quarter-finals,0,1,2018-07-07,21:00,2018-07-07 21:00:00,Sochi,Russia,T-62,Russia,RUS,T-18,Croatia,HRV,2,2,0,0,1,1
WC-2018,M-2018-59,quarter-finals,0,1,2018-07-07,18:00,2018-07-07 18:00:00,Samara,Russia,T-74,Sweden,SWE,T-28,England,ENG,0,2,-2,2,0,0
WC-2018,M-2018-61,semi-finals,0,1,2018-07-10,21:00,2018-07-10 21:00:00,Saint Petersburg,Russia,T-30,France,FRA,T-06,Belgium,BEL,1,0,1,-1,0,0
WC-2018,M-2018-62,semi-finals,0,1,2018-07-11,21:00,2018-07-11 21:00:00,Moscow,Russia,T-18,Croatia,HRV,T-28,England,ENG,2,1,1,-1,1,0
WC-2018,M-2018-63,third-place match,0,1,2018-07-14,17:00,2018-07-14 17:00:00,Saint Petersburg,Russia,T-06,Belgium,BEL,T-28,England,ENG,2,0,2,-2,0,0
WC-2018,M-2018-64,final,0,1,2018-07-15,18:00,2018-07-15 18:00:00,Moscow,Russia,T-30,France,FRA,T-18,Croatia,HRV,4,2,2,-2,0,0
WC-2022,M-2022-01,group stage,1,0,2022-11-20,19:00,2022-11-20 19:00:00,Al Khor,Qatar,T-59,Qatar,QAT,T-25,Ecuador,ECU,0,2,-2,2,0,0
WC-2022,M-2022-04,group stage,1,0,2022-11-21,22:00,2022-11-21 22:00:00,Al Rayyan,Qatar,T-83,United States,USA,T-85,Wales,WAL,1,1,0,0,0,0
WC-2022,M-2022-02,group stage,1,0,2022-11-21,16:00,2022-11-21 16:00:00,Al Rayyan,Qatar,T-28,England,ENG,T-38,Iran,IRN,6,2,4,-4,0,0
WC-2022,M-2022-03,group stage,1,0,2022-11-21,19:00,2022-11-21 19:00:00,Doha,Qatar,T-65,Senegal,SEN,T-48,Netherlands,NLD,0,2,-2,2,0,0
WC-2022,M-2022-05,group stage,1,0,2022-11-22,13:00,2022-11-22 13:00:00,Lusail,Qatar,T-03,Argentina,ARG,T-63,Saudi Arabia,SAU,1,2,-1,1,0,0
WC-2022,M-2022-06,group stage,1,0,2022-11-22,16:00,2022-11-22 16:00:00,Al Rayyan,Qatar,T-22,Denmark,DNK,T-79,Tunisia,TUN,0,0,0,0,0,0
WC-2022,M-2022-07,group stage,1,0,2022-11-22,19:00,2022-11-22 19:00:00,Doha,Qatar,T-46,Mexico,MEX,T-57,Poland,POL,0,0,0,0,0,0
WC-2022,M-2022-08,group stage,1,0,2022-11-22,22:00,2022-11-22 22:00:00,Al Wakrah,Qatar,T-30,France,FRA,T-04,Australia,AUS,4,1,3,-3,0,0
WC-2022,M-2022-09,group stage,1,0,2022-11-23,13:00,2022-11-23 13:00:00,Al Khor,Qatar,T-47,Morocco,MAR,T-18,Croatia,HRV,0,0,0,0,0,0
WC-2022,M-2022-10,group stage,1,0,2022-11-23,16:00,2022-11-23 16:00:00,Al Rayyan,Qatar,T-31,Germany,DEU,T-44,Japan,JPN,1,2,-1,1,0,0
WC-2022,M-2022-11,group stage,1,0,2022-11-23,19:00,2022-11-23 19:00:00,Doha,Qatar,T-73,Spain,ESP,T-17,Costa Rica,CRI,7,0,7,-7,0,0
WC-2022,M-2022-12,group stage,1,0,2022-11-23,22:00,2022-11-23 22:00:00,Al Rayyan,Qatar,T-06,Belgium,BEL,T-12,Canada,CAN,1,0,1,-1,0,0
WC-2022,M-2022-16,group stage,1,0,2022-11-24,22:00,2022-11-24 22:00:00,Lusail,Qatar,T-09,Brazil,BRA,T-66,Serbia,SRB,2,0,2,-2,0,0
WC-2022,M-2022-13,group stage,1,0,2022-11-24,13:00,2022-11-24 13:00:00,Al Wakrah,Qatar,T-75,Switzerland,CHE,T-11,Cameroon,CMR,1,0,1,-1,0,0
WC-2022,M-2022-14,group stage,1,0,2022-11-24,16:00,2022-11-24 16:00:00,Al Rayyan,Qatar,T-84,Uruguay,URY,T-71,South Korea,KOR,0,0,0,0,0,0
WC-2022,M-2022-15,group stage,1,0,2022-11-24,19:00,2022-11-24 19:00:00,Doha,Qatar,T-58,Portugal,PRT,T-32,Ghana,GHA,3,2,1,-1,0,0
WC-2022,M-2022-19,group stage,1,0,2022-11-25,19:00,2022-11-25 19:00:00,Al Rayyan,Qatar,T-48,Netherlands,NLD,T-25,Ecuador,ECU,1,1,0,0,0,0
WC-2022,M-2022-20,group stage,1,0,2022-11-25,22:00,2022-11-25 22:00:00,Al Khor,Qatar,T-28,England,ENG,T-83,United States,USA,0,0,0,0,0,0
WC-2022,M-2022-17,group stage,1,0,2022-11-25,13:00,2022-11-25 13:00:00,Al Rayyan,Qatar,T-85,Wales,WAL,T-38,Iran,IRN,0,2,-2,2,0,0
WC-2022,M-2022-18,group stage,1,0,2022-11-25,16:00,2022-11-25 16:00:00,Doha,Qatar,T-59,Qatar,QAT,T-65,Senegal,SEN,1,3,-2,2,0,0
WC-2022,M-2022-24,group stage,1,0,2022-11-26,22:00,2022-11-26 22:00:00,Lusail,Qatar,T-03,Argentina,ARG,T-46,Mexico,MEX,2,0,2,-2,0,0
WC-2022,M-2022-23,group stage,1,0,2022-11-26,19:00,2022-11-26 19:00:00,Doha,Qatar,T-30,France,FRA,T-22,Denmark,DNK,2,1,1,-1,0,0
WC-2022,M-2022-21,group stage,1,0,2022-11-26,13:00,2022-11-26 13:00:00,Al Wakrah,Qatar,T-79,Tunisia,TUN,T-04,Australia,AUS,0,1,-1,1,0,0
WC-2022,M-2022-22,group stage,1,0,2022-11-26,16:00,2022-11-26 16:00:00,Al Rayyan,Qatar,T-57,Poland,POL,T-63,Saudi Arabia,SAU,2,0,2,-2,0,0
WC-2022,M-2022-25,group stage,1,0,2022-11-27,13:00,2022-11-27 13:00:00,Al Rayyan,Qatar,T-44,Japan,JPN,T-17,Costa Rica,CRI,0,1,-1,1,0,0
WC-2022,M-2022-26,group stage,1,0,2022-11-27,16:00,2022-11-27 16:00:00,Doha,Qatar,T-06,Belgium,BEL,T-47,Morocco,MAR,0,2,-2,2,0,0
WC-2022,M-2022-27,group stage,1,0,2022-11-27,19:00,2022-11-27 19:00:00,Al Rayyan,Qatar,T-18,Croatia,HRV,T-12,Canada,CAN,4,1,3,-3,0,0
WC-2022,M-2022-28,group stage,1,0,2022-11-27,22:00,2022-11-27 22:00:00,Al Khor,Qatar,T-73,Spain,ESP,T-31,Germany,DEU,1,1,0,0,0,0
WC-2022,M-2022-29,group stage,1,0,2022-11-28,13:00,2022-11-28 13:00:00,Al Wakrah,Qatar,T-11,Cameroon,CMR,T-66,Serbia,SRB,3,3,0,0,0,0
WC-2022,M-2022-30,group stage,1,0,2022-11-28,16:00,2022-11-28 16:00:00,Al Rayyan,Qatar,T-71,South Korea,KOR,T-32,Ghana,GHA,2,3,-1,1,0,0
WC-2022,M-2022-31,group stage,1,0,2022-11-28,19:00,2022-11-28 19:00:00,Doha,Qatar,T-09,Brazil,BRA,T-75,Switzerland,CHE,1,0,1,-1,0,0
WC-2022,M-2022-32,group stage,1,0,2022-11-28,22:00,2022-11-28 22:00:00,Lusail,Qatar,T-58,Portugal,PRT,T-84,Uruguay,URY,2,0,2,-2,0,0
WC-2022,M-2022-33,group stage,1,0,2022-11-29,18:00,2022-11-29 18:00:00,Al Rayyan,Qatar,T-25,Ecuador,ECU,T-65,Senegal,SEN,1,2,-1,1,0,0
WC-2022,M-2022-34,group stage,1,0,2022-11-29,18:00,2022-11-29 18:00:00,Al Khor,Qatar,T-48,Netherlands,NLD,T-59,Qatar,QAT,2,0,2,-2,0,0
WC-2022,M-2022-35,group stage,1,0,2022-11-29,22:00,2022-11-29 22:00:00,Doha,Qatar,T-38,Iran,IRN,T-83,United States,USA,0,1,-1,1,0,0
WC-2022,M-2022-36,group stage,1,0,2022-11-29,22:00,2022-11-29 22:00:00,Al Rayyan,Qatar,T-85,Wales,WAL,T-28,England,ENG,0,3,-3,3,0,0
WC-2022,M-2022-39,group stage,1,0,2022-11-30,22:00,2022-11-30 22:00:00,Doha,Qatar,T-57,Poland,POL,T-03,Argentina,ARG,0,2,-2,2,0,0
WC-2022,M-2022-40,group stage,1,0,2022-11-30,22:00,2022-11-30 22:00:00,Lusail,Qatar,T-63,Saudi Arabia,SAU,T-46,Mexico,MEX,1,2,-1,1,0,0
WC-2022,M-2022-37,group stage,1,0,2022-11-30,18:00,2022-11-30 18:00:00,Al Wakrah,Qatar,T-04,Australia,AUS,T-22,Denmark,DNK,1,0,1,-1,0,0
WC-2022,M-2022-38,group stage,1,0,2022-11-30,18:00,2022-11-30 18:00:00,Al Rayyan,Qatar,T-79,Tunisia,TUN,T-30,France,FRA,1,0,1,-1,0,0
WC-2022,M-2022-44,group stage,1,0,2022-12-01,22:00,2022-12-01 22:00:00,Al Rayyan,Qatar,T-44,Japan,JPN,T-73,Spain,ESP,2,1,1,-1,0,0
WC-2022,M-2022-43,group stage,1,0,2022-12-01,22:00,2022-12-01 22:00:00,Al Khor,Qatar,T-17,Costa Rica,CRI,T-31,Germany,DEU,2,4,-2,2,0,0
WC-2022,M-2022-41,group stage,1,0,2022-12-01,18:00,2022-12-01 18:00:00,Doha,Qatar,T-12,Canada,CAN,T-47,Morocco,MAR,1,2,-1,1,0,0
WC-2022,M-2022-42,group stage,1,0,2022-12-01,18:00,2022-12-01 18:00:00,Al Rayyan,Qatar,T-18,Croatia,HRV,T-06,Belgium,BEL,0,0,0,0,0,0
WC-2022,M-2022-45,group stage,1,0,2022-12-02,18:00,2022-12-02 18:00:00,Al Wakrah,Qatar,T-32,Ghana,GHA,T-84,Uruguay,URY,0,2,-2,2,0,0
WC-2022,M-2022-46,group stage,1,0,2022-12-02,18:00,2022-12-02 18:00:00,Al Rayyan,Qatar,T-71,South Korea,KOR,T-58,Portugal,PRT,2,1,1,-1,0,0
WC-2022,M-2022-47,group stage,1,0,2022-12-02,22:00,2022-12-02 22:00:00,Lusail,Qatar,T-11,Cameroon,CMR,T-09,Brazil,BRA,1,0,1,-1,0,0
WC-2022,M-2022-48,group stage,1,0,2022-12-02,22:00,2022-12-02 22:00:00,Doha,Qatar,T-66,Serbia,SRB,T-75,Switzerland,CHE,2,3,-1,1,0,0
WC-2022,M-2022-49,round of 16,0,1,2022-12-03,18:00,2022-12-03 18:00:00,Al Rayyan,Qatar,T-48,Netherlands,NLD,T-83,United States,USA,3,1,2,-2,0,0
WC-2022,M-2022-50,round of 16,0,1,2022-12-03,22:00,2022-12-03 22:00:00,Al Rayyan,Qatar,T-03,Argentina,ARG,T-04,Australia,AUS,2,1,1,-1,0,0
WC-2022,M-2022-51,round of 16,0,1,2022-12-04,18:00,2022-12-04 18:00:00,Doha,Qatar,T-30,France,FRA,T-57,Poland,POL,3,1,2,-2,0,0
WC-2022,M-2022-52,round of 16,0,1,2022-12-04,22:00,2022-12-04 22:00:00,Al Khor,Qatar,T-28,England,ENG,T-65,Senegal,SEN,3,0,3,-3,0,0
WC-2022,M-2022-53,round of 16,0,1,2022-12-05,18:00,2022-12-05 18:00:00,Al Wakrah,Qatar,T-44,Japan,JPN,T-18,Croatia,HRV,1,1,0,0,1,1
WC-2022,M-2022-54,round of 16,0,1,2022-12-05,22:00,2022-12-05 22:00:00,Doha,Qatar,T-09,Brazil,BRA,T-71,South Korea,KOR,4,1,3,-3,0,0
WC-2022,M-2022-55,round of 16,0,1,2022-12-06,18:00,2022-12-06 18:00:00,Al Rayyan,Qatar,T-47,Morocco,MAR,T-73,Spain,ESP,0,0,0,0,1,1
WC-2022,M-2022-56,round of 16,0,1,2022-12-06,22:00,2022-12-06 22:00:00,Lusail,Qatar,T-58,Portugal,PRT,T-75,Switzerland,CHE,6,1,5,-5,0,0
WC-2022,M-2022-57,quarter-finals,0,1,2022-12-09,18:00,2022-12-09 18:00:00,Al Rayyan,Qatar,T-18,Croatia,HRV,T-09,Brazil,BRA,1,1,0,0,1,1
WC-2022,M-2022-58,quarter-finals,0,1,2022-12-09,22:00,2022-12-09 22:00:00,Lusail,Qatar,T-48,Netherlands,NLD,T-03,Argentina,ARG,2,2,0,0,1,1
WC-2022,M-2022-59,quarter-finals,0,1,2022-12-10,18:00,2022-12-10 18:00:00,Doha,Qatar,T-47,Morocco,MAR,T-58,Portugal,PRT,1,0,1,-1,0,0
WC-2022,M-2022-60,quarter-finals,0,1,2022-12-10,22:00,2022-12-10 22:00:00,Al Khor,Qatar,T-28,England,ENG,T-30,France,FRA,1,2,-1,1,0,0
WC-2022,M-2022-61,semi-finals,0,1,2022-12-13,22:00,2022-12-13 22:00:00,Lusail,Qatar,T-03,Argentina,ARG,T-18,Croatia,HRV,3,0,3,-3,0,0
WC-2022,M-2022-62,semi-finals,0,1,2022-12-14,22:00,2022-12-14 22:00:00,Al Khor,Qatar,T-30,France,FRA,T-47,Morocco,MAR,2,0,2,-2,0,0
WC-2022,M-2022-63,third-place match,0,1,2022-12-17,18:00,2022-12-17 18:00:00,Al Rayyan,Qatar,T-18,Croatia,HRV,T-47,Morocco,MAR,2,1,1,-1,0,0
WC-2022,M-2022-64,final,0,1,2022-12-18,18:00,2022-12-18 18:00:00,Lusail,Qatar,T-03,Argentina,ARG,T-30,France,FRA,3,3,0,0,1,1
