tournament_id,match_id,stage_name,group_stage,knockout_stage,match_date,match_time,match_datetime,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,temp0,temp1,temp2,atemp0,atemp1,atemp2,humid0,humid1,humid2,wind0,wind1,wind2
WC-2006,M-2006-13,group stage,1,0,2006-06-13,18:00,2006-06-13 18:00:00,Stuttgart,Germany,T-30,France,FRA,T-75,Switzerland,CHE,0,0,0,0,0,0,26.6155,24.9655,23.265501,27.256344,27.448172,24.057812,46.350887,66.16928,60.568996,4.8965297,3.6,6.5693827
WC-2006,M-2006-14,group stage,1,0,2006-06-13,21:00,2006-06-13 21:00:00,Berlin,Germany,T-09,Brazil,BRA,T-18,Croatia,HRV,1,0,1,-1,0,0,21.987,20.587,19.437,21.238651,19.601496,18.44997,53.05885,55.202297,58.494926,9.346143,9.47012,9.0645685
WC-2006,M-2006-12,group stage,1,0,2006-06-13,15:00,2006-06-13 15:00:00,Frankfurt,Germany,T-71,South Korea,KOR,T-77,Togo,TGO,2,1,1,-1,0,0,28.679998,28.58,28.23,28.585468,27.709826,27.154417,30.773497,30.849056,32.55429,6.9153743,7.42159,7.8954163
WC-2006,M-2006-16,group stage,1,0,2006-06-14,18:00,2006-06-14 18:00:00,Munich,Germany,T-79,Tunisia,TUN,T-63,Saudi Arabia,SAU,2,2,0,0,0,0,24.445,22.295,21.494999,25.105322,24.34741,23.410313,49.18242,69.49177,73.90236,2.1897945,1.2979984,2.8116899
WC-2006,M-2006-17,group stage,1,0,2006-06-14,21:00,2006-06-14 21:00:00,Dortmund,Germany,T-31,Germany,DEU,T-57,Poland,POL,1,0,1,-1,0,0,20.6215,19.521502,18.421501,20.628311,19.259504,18.253777,72.5819,74.757286,77.77856,12.783802,13.044722,11.246759
WC-2006,M-2006-15,group stage,1,0,2006-06-14,15:00,2006-06-14 15:00:00,Leipzig,Germany,T-73,Spain,ESP,T-81,Ukraine,UKR,4,0,4,-4,0,0,28.756,28.756,28.606,30.445122,29.50655,28.57579,35.52096,35.05584,34.89849,1.5273507,2.3051248,3.563818
WC-2006,M-2006-20,group stage,1,0,2006-06-15,21:00,2006-06-15 21:00:00,Berlin,Germany,T-74,Sweden,SWE,T-55,Paraguay,PRY,1,0,1,-1,0,0,22.337,21.137,20.237,24.548,23.219862,22.258718,78.11232,83.00654,86.3695,5.8603754,6.12,5.771239
WC-2006,M-2006-19,group stage,1,0,2006-06-15,18:00,2006-06-15 18:00:00,Nuremberg,Germany,T-28,England,ENG,T-78,Trinidad and Tobago,TTO,2,0,2,-2,0,0,26.454,25.354,24.304,28.261276,28.256996,25.752213,56.6587,70.29182,60.038063,5.00128,5.0528407,4.3349743
WC-2006,M-2006-18,group stage,1,0,2006-06-15,15:00,2006-06-15 15:00:00,Hamburg,Germany,T-25,Ecuador,ECU,T-17,Costa Rica,CRI,3,0,3,-3,0,0,22.956501,23.456501,23.6565,23.888895,24.492517,25.296228,66.805916,65.85565,65.480865,9.007196,9.007196,5.1544156
WC-2006,M-2006-21,group stage,1,0,2006-06-16,15:00,2006-06-16 15:00:00,Gelsenkirchen,Germany,T-03,Argentina,ARG,T-67,Serbia and Montenegro,SCG,6,0,6,-6,0,0,17.7255,17.525501,16.9255,15.22263,14.825169,14.488823,53.191948,52.599518,54.26257,13.708391,14.458382,12.4811535
WC-2006,M-2006-22,group stage,1,0,2006-06-16,18:00,2006-06-16 18:00:00,Stuttgart,Germany,T-48,Netherlands,NLD,T-42,Ivory Coast,CIV,2,1,1,-1,0,0,21.7155,20.9155,20.9655,22.931065,22.374008,22.543888,77.530815,79.899994,78.65364,10.464797,7.9036193,6.489992
WC-2006,M-2006-23,group stage,1,0,2006-06-16,21:00,2006-06-16 21:00:00,Hanover,Germany,T-46,Mexico,MEX,T-02,Angola,AGO,0,0,0,0,0,0,14.6785,14.278501,13.9285,14.029079,13.482958,13.193953,76.69232,77.14172,77.8639,5.815978,6.2145634,5.3999996
WC-2006,M-2006-24,group stage,1,0,2006-06-17,15:00,2006-06-17 15:00:00,Frankfurt,Germany,T-58,Portugal,PRT,T-38,Iran,IRN,2,0,2,-2,0,0,21.08,20.83,20.08,19.441942,19.006876,18.300024,56.804028,56.742096,56.74333,15.876775,16.595179,14.799459
WC-2006,M-2006-25,group stage,1,0,2006-06-17,18:00,2006-06-17 18:00:00,Cologne,Germany,T-20,Czech Republic,CZE,T-32,Ghana,GHA,0,2,-2,2,0,0,21.252,20.702,19.352,20.51372,20.720375,20.236792,51.82671,58.415737,75.21199,7.072878,4.68,5.00128
WC-2006,M-2006-26,group stage,1,0,2006-06-17,21:00,2006-06-17 21:00:00,Kaiserslautern,Germany,T-41,Italy,ITA,T-83,United States,USA,1,1,0,0,0,0,19.0465,17.696499,16.2465,18.445976,17.061237,15.589508,61.378994,67.242355,75.68439,7.172949,7.628263,8.647496
WC-2006,M-2006-28,group stage,1,0,2006-06-18,18:00,2006-06-18 18:00:00,Munich,Germany,T-09,Brazil,BRA,T-04,Australia,AUS,2,0,2,-2,0,0,24.945,23.895,22.895,26.701492,26.29578,24.640476,60.18694,70.45876,71.165,4.0249224,4.1046314,6.162207
WC-2006,M-2006-29,group stage,1,0,2006-06-18,21:00,2006-06-18 21:00:00,Leipzig,Germany,T-30,France,FRA,T-71,South Korea,KOR,1,1,0,0,0,0,19.756,18.656,17.806,20.11186,18.768143,17.627745,72.427086,75.09695,76.93245,8.12197,8.534353,9.422101
WC-2006,M-2006-27,group stage,1,0,2006-06-18,15:00,2006-06-18 15:00:00,Nuremberg,Germany,T-44,Japan,JPN,T-18,Croatia,HRV,0,0,0,0,0,0,26.454,26.604,26.554,27.903908,27.578968,27.244522,41.717236,42.171448,42.853107,4.072935,2.6208394,1.5273507
WC-2006,M-2006-30,group stage,1,0,2006-06-19,15:00,2006-06-19 15:00:00,Dortmund,Germany,T-77,Togo,TGO,T-75,Switzerland,CHE,0,2,-2,2,0,0,24.9715,22.3215,21.021502,26.821775,24.062443,22.008419,69.13403,79.34304,85.905815,12.10157,9.826088,15.0038395
WC-2006,M-2006-31,group stage,1,0,2006-06-19,18:00,2006-06-19 18:00:00,Hamburg,Germany,T-63,Saudi Arabia,SAU,T-81,Ukraine,UKR,0,4,-4,4,0,0,21.956501,21.206501,20.6565,23.300526,23.162306,22.48332,81.30482,84.85599,85.064415,12.661564,8.311245,7.628263
WC-2006,M-2006-32,group stage,1,0,2006-06-19,21:00,2006-06-19 21:00:00,Stuttgart,Germany,T-73,Spain,ESP,T-79,Tunisia,TUN,3,1,2,-2,0,0,22.0655,21.0655,20.3655,24.064032,22.782467,22.239737,77.5833,79.16694,80.84338,6.162207,6.130579,4.0249224
WC-2006,M-2006-33,group stage,1,0,2006-06-20,16:00,2006-06-20 16:00:00,Hanover,Germany,T-17,Costa Rica,CRI,T-57,Poland,POL,1,2,-1,1,0,0,23.978498,23.828499,23.6785,24.671764,24.115673,24.463419,62.9005,60.31206,61.05399,10.703569,11.269782,7.9932966
WC-2006,M-2006-34,group stage,1,0,2006-06-20,16:00,2006-06-20 16:00:00,Berlin,Germany,T-25,Ecuador,ECU,T-31,Germany,DEU,0,3,-3,3,0,0,26.286999,26.337,26.087,27.82375,28.032936,28.127651,61.26088,59.93993,60.831917,10.144082,8.12197,5.7599998
WC-2006,M-2006-35,group stage,1,0,2006-06-20,21:00,2006-06-20 21:00:00,Kaiserslautern,Germany,T-55,Paraguay,PRY,T-78,Trinidad and Tobago,TTO,2,0,2,-2,0,0,21.2965,20.2465,19.0965,22.912283,22.054825,20.781826,77.71308,83.42686,89.03464,6.618519,5.6002855,6.151683
WC-2006,M-2006-36,group stage,1,0,2006-06-20,21:00,2006-06-20 21:00:00,Cologne,Germany,T-74,Sweden,SWE,T-28,England,ENG,2,2,0,0,0,0,19.952,19.402,18.952,21.59784,20.954037,20.325874,84.18821,86.56208,88.46127,6.28713,6.638072,7.5685663
WC-2006,M-2006-40,group stage,1,0,2006-06-21,21:00,2006-06-21 21:00:00,Frankfurt,Germany,T-48,Netherlands,NLD,T-03,Argentina,ARG,0,0,0,0,0,0,22.529999,21.13,20.48,25.561121,23.269907,23.143345,80.87235,84.31792,86.66458,2.6208394,6.489992,2.2768397
WC-2006,M-2006-39,group stage,1,0,2006-06-21,21:00,2006-06-21 21:00:00,Munich,Germany,T-42,Ivory Coast,CIV,T-67,Serbia and Montenegro,SCG,3,2,1,-1,0,0,18.744999,18.295,18.095,20.394232,19.900566,20.01119,93.32837,95.99537,95.68678,7.5942073,7.8954163,5.0142193
WC-2006,M-2006-38,group stage,1,0,2006-06-21,16:00,2006-06-21 16:00:00,Gelsenkirchen,Germany,T-58,Portugal,PRT,T-46,Mexico,MEX,2,1,1,-1,0,0,18.375502,18.4255,18.625502,16.244392,16.100292,16.169983,69.62976,68.9587,67.21315,20.497883,21.599998,22.039528
WC-2006,M-2006-37,group stage,1,0,2006-06-21,16:00,2006-06-21 16:00:00,Leipzig,Germany,T-38,Iran,IRN,T-02,Angola,AGO,1,1,0,0,0,0,25.556,24.806,24.456,25.863157,25.654047,25.883554,62.654217,64.89989,66.69078,17.555307,13.392774,9.726664
WC-2006,M-2006-41,group stage,1,0,2006-06-22,16:00,2006-06-22 16:00:00,Hamburg,Germany,T-20,Czech Republic,CZE,T-41,Italy,ITA,0,2,-2,2,0,0,17.4065,17.3065,16.956501,13.624701,13.5805435,13.61216,56.452698,57.389244,59.07198,23.510508,23.4,20.966715
WC-2006,M-2006-42,group stage,1,0,2006-06-22,16:00,2006-06-22 16:00:00,Nuremberg,Germany,T-32,Ghana,GHA,T-83,United States,USA,2,1,1,-1,0,0,21.904,21.554,20.954,20.33679,20.187197,19.960165,57.75665,59.391216,61.617184,17.731598,16.595179,14.04
WC-2006,M-2006-43,group stage,1,0,2006-06-22,21:00,2006-06-22 21:00:00,Stuttgart,Germany,T-18,Croatia,HRV,T-04,Australia,AUS,2,2,0,0,0,0,18.1655,17.7155,17.3155,17.604176,16.807905,16.280096,70.738144,69.27232,63.683716,9.826088,10.514218,7.928177
WC-2006,M-2006-44,group stage,1,0,2006-06-22,21:00,2006-06-22 21:00:00,Dortmund,Germany,T-44,Japan,JPN,T-09,Brazil,BRA,1,4,-3,3,0,0,14.6215,14.1215,13.6215,12.589779,12.254435,11.529337,67.732704,70.432045,72.75503,11.631956,10.685391,12.229406
WC-2006,M-2006-47,group stage,1,0,2006-06-23,21:00,2006-06-23 21:00:00,Hanover,Germany,T-75,Switzerland,CHE,T-71,South Korea,KOR,2,0,2,-2,0,0,17.6785,17.1285,14.7285,17.170551,16.565088,14.270573,60.652824,63.006893,77.72704,3.5455887,4.0249224,5.0142193
WC-2006,M-2006-48,group stage,1,0,2006-06-23,21:00,2006-06-23 21:00:00,Cologne,Germany,T-77,Togo,TGO,T-30,France,FRA,0,2,-2,2,0,0,16.502,15.302,14.602,15.441566,13.943792,13.131702,63.714542,68.5607,71.9611,6.6087217,8.557102,9.422101
WC-2006,M-2006-45,group stage,1,0,2006-06-23,16:00,2006-06-23 16:00:00,Kaiserslautern,Germany,T-63,Saudi Arabia,SAU,T-73,Spain,ESP,0,1,-1,1,0,0,20.3965,20.446499,20.2965,19.427437,19.26204,18.914991,46.80794,46.34912,46.15092,4.198285,5.495161,6.489992
WC-2006,M-2006-46,group stage,1,0,2006-06-23,16:00,2006-06-23 16:00:00,Berlin,Germany,T-81,Ukraine,UKR,T-79,Tunisia,TUN,1,0,1,-1,0,0,19.837,19.737,19.687,17.988995,18.046127,18.024448,45.09235,46.467297,46.77041,8.373386,7.8954163,7.7879906
WC-2006,M-2006-49,round of 16,0,1,2006-06-24,17:00,2006-06-24 17:00:00,Munich,Germany,T-31,Germany,DEU,T-74,Sweden,SWE,2,0,2,-2,0,0,26.295,25.795,24.744999,27.871433,27.477425,27.120975,54.851353,59.24995,67.804924,4.6800003,6.130579,4.8965297
WC-2006,M-2006-50,round of 16,0,1,2006-06-24,21:00,2006-06-24 21:00:00,Leipzig,Germany,T-03,Argentina,ARG,T-46,Mexico,MEX,2,1,1,-1,1,0,20.656,19.506,18.406,20.850086,19.74891,18.575232,66.54445,70.76102,75.78905,8.0899935,7.386582,7.8954163
WC-2006,M-2006-51,round of 16,0,1,2006-06-25,17:00,2006-06-25 17:00:00,Stuttgart,Germany,T-28,England,ENG,T-25,Ecuador,ECU,1,0,1,-1,0,0,30.0655,29.4155,28.5655,31.297077,32.20156,31.592796,42.441105,54.25439,57.884075,5.3999996,4.6938257,3.8773184
WC-2006,M-2006-52,round of 16,0,1,2006-06-25,21:00,2006-06-25 21:00:00,Nuremberg,Germany,T-58,Portugal,PRT,T-48,Netherlands,NLD,1,0,1,-1,0,0,24.254,23.154,22.204,26.610083,25.473295,25.308218,72.53708,77.745445,82.35793,6.989936,7.4128532,2.0364676
WC-2006,M-2006-53,round of 16,0,1,2006-06-26,17:00,2006-06-26 17:00:00,Kaiserslautern,Germany,T-41,Italy,ITA,T-04,Australia,AUS,1,0,1,-1,0,0,24.0465,23.2465,22.3965,23.034605,22.490093,22.001436,51.53953,55.508568,59.206,14.48972,13.708391,11.726277
WC-2006,M-2006-54,round of 16,0,1,2006-06-26,21:00,2006-06-26 21:00:00,Cologne,Germany,T-75,Switzerland,CHE,T-81,Ukraine,UKR,0,0,0,0,1,1,19.002,18.202,17.302,18.767693,17.977072,17.226135,74.67024,77.99738,81.4845,11.525623,11.212135,9.693296
WC-2006,M-2006-55,round of 16,0,1,2006-06-27,17:00,2006-06-27 17:00:00,Dortmund,Germany,T-09,Brazil,BRA,T-32,Ghana,GHA,3,0,3,-3,0,0,19.671501,19.021502,18.4715,18.889828,18.30561,17.70878,65.26461,66.20188,65.868324,11.808878,10.44,9.422101
WC-2006,M-2006-56,round of 16,0,1,2006-06-27,21:00,2006-06-27 21:00:00,Hanover,Germany,T-73,Spain,ESP,T-30,France,FRA,1,3,-2,2,0,0,17.3785,16.7785,16.078499,16.831486,16.17355,15.649334,68.977646,71.411896,74.66439,7.2,7.491114,6.28713
WC-2006,M-2006-58,quarter-finals,0,1,2006-06-30,21:00,2006-06-30 21:00:00,Hamburg,Germany,T-41,Italy,ITA,T-81,Ukraine,UKR,3,0,3,-3,0,0,17.456501,16.3065,15.2565,16.63188,15.548592,14.610708,66.97045,72.996056,79.365654,8.311245,8.28,8.049845
WC-2006,M-2006-57,quarter-finals,0,1,2006-06-30,17:00,2006-06-30 17:00:00,Berlin,Germany,T-31,Germany,DEU,T-03,Argentina,ARG,1,1,0,0,1,1,20.286999,20.286999,19.687,19.065514,19.161669,18.7171,50.376835,51.22809,56.083256,7.771331,7.5942073,8.12197
WC-2006,M-2006-59,quarter-finals,0,1,2006-07-01,17:00,2006-07-01 17:00:00,Gelsenkirchen,Germany,T-28,England,ENG,T-58,Portugal,PRT,0,0,0,0,1,1,27.2255,26.7255,25.625502,27.077215,26.646564,25.95374,44.314705,46.832684,53.130856,9.9571085,10.483357,10.163227
WC-2006,M-2006-60,quarter-finals,0,1,2006-07-01,21:00,2006-07-01 21:00:00,Frankfurt,Germany,T-09,Brazil,BRA,T-30,France,FRA,0,1,-1,1,0,0,22.529999,21.48,20.38,20.005774,19.005955,18.236343,39.93334,42.42953,44.93784,14.113653,13.684735,11.159999
WC-2006,M-2006-61,semi-finals,0,1,2006-07-04,21:00,2006-07-04 21:00:00,Dortmund,Germany,T-31,Germany,DEU,T-41,Italy,ITA,0,2,-2,2,1,0,24.771502,23.3715,22.0715,26.196398,24.810549,23.125853,61.10946,66.257324,72.14918,6.519877,6.28713,9.220499
WC-2006,M-2006-62,semi-finals,0,1,2006-07-05,21:00,2006-07-05 21:00:00,Munich,Germany,T-58,Portugal,PRT,T-30,France,FRA,0,1,-1,1,0,0,22.244999,20.795,20.445,23.5153,22.154776,20.954697,69.48213,78.87854,77.83257,6.519877,7.6367526,11.885453
WC-2006,M-2006-63,third-place match,0,1,2006-07-08,21:00,2006-07-08 21:00:00,Stuttgart,Germany,T-31,Germany,DEU,T-58,Portugal,PRT,3,1,2,-2,0,0,20.2155,19.0655,18.2155,22.07569,20.846413,19.521805,81.33783,87.08053,89.53247,3.9763298,4.379589,6.489992
WC-2006,M-2006-64,final,0,1,2006-07-09,20:00,2006-07-09 20:00:00,Berlin,Germany,T-41,Italy,ITA,T-30,France,FRA,1,1,0,0,1,1,24.937,23.087,21.887,26.00346,23.976917,22.615936,57.561527,62.102467,66.159645,6.763786,6.489992,7.2
WC-2010,M-2010-02,group stage,1,0,2010-06-11,20:30,2010-06-11 20:30:00,Cape Town,South Africa,T-84,Uruguay,URY,T-30,France,FRA,0,0,0,0,0,0,12.2695,11.669499,11.169499,12.029146,11.420323,11.293185,92.68943,95.788574,97.379326,4.0249224,3.8773184,0.8049845
WC-2010,M-2010-01,group stage,1,0,2010-06-11,16:00,2010-06-11 16:00:00,Johannesburg,South Africa,T-70,South Africa,ZAF,T-46,Mexico,MEX,1,1,0,0,0,0,14.506,13.155999,11.106,10.422804,9.778527,7.964469,43.269028,47.56996,55.0224,15.876775,11.159999,9.726665
WC-2010,M-2010-03,group stage,1,0,2010-06-12,13:30,2010-06-12 13:30:00,Port Elizabeth,South Africa,T-71,South Korea,KOR,T-33,Greece,GRC,2,0,2,-2,0,0,18.7155,19.015501,19.0655,16.474327,16.6055,16.525726,50.636593,49.193417,48.708244,12.245294,13.138765,13.854155
WC-2010,M-2010-04,group stage,1,0,2010-06-12,16:00,2010-06-12 16:00:00,Johannesburg,South Africa,T-03,Argentina,ARG,T-50,Nigeria,NGA,1,0,1,-1,0,0,15.655999,14.356,12.056,12.350004,11.759514,9.558367,44.53184,50.677525,60.55201,12.387348,8.404285,8.287822
WC-2010,M-2010-05,group stage,1,0,2010-06-12,20:30,2010-06-12 20:30:00,Rustenburg,South Africa,T-28,England,ENG,T-83,United States,USA,1,1,0,0,0,0,14.609,14.309,14.009,13.057608,12.634552,12.304293,64.59178,62.7877,64.45823,7.072878,6.725354,7.10031
WC-2010,M-2010-06,group stage,1,0,2010-06-13,13:30,2010-06-13 13:30:00,Polokwane,South Africa,T-01,Algeria,DZA,T-69,Slovenia,SVN,0,1,-1,1,0,0,21.315,21.665,21.465,18.675264,18.07689,17.579039,36.32285,32.59271,32.535572,15.042659,17.31746,17.31746
WC-2010,M-2010-07,group stage,1,0,2010-06-13,16:00,2010-06-13 16:00:00,Pretoria,South Africa,T-66,Serbia,SRB,T-32,Ghana,GHA,0,1,-1,1,0,0,20.3045,19.154501,16.9545,16.306067,16.127426,14.543491,40.816357,44.28892,51.912308,21.42227,15.0038395,11.269782
WC-2010,M-2010-08,group stage,1,0,2010-06-13,20:30,2010-06-13 20:30:00,Durban,South Africa,T-31,Germany,DEU,T-04,Australia,AUS,4,0,4,-4,0,0,19.341,19.140999,18.841,20.968325,20.660603,20.253036,88.77334,89.319954,90.14849,7.127636,7.5685663,7.8625183
WC-2010,M-2010-09,group stage,1,0,2010-06-14,13:30,2010-06-14 13:30:00,Johannesburg,South Africa,T-48,Netherlands,NLD,T-22,Denmark,DNK,2,0,2,-2,0,0,17.256,17.606,17.356,11.47638,11.53247,11.164579,22.218788,24.770916,27.195068,24.162947,25.567604,26.14403
WC-2010,M-2010-10,group stage,1,0,2010-06-14,16:00,2010-06-14 16:00:00,Bloemfontein,South Africa,T-44,Japan,JPN,T-11,Cameroon,CMR,1,0,1,-1,0,0,14.9845,13.184501,10.7345,9.836129,9.4338255,6.984353,27.74165,33.579453,41.09744,17.414474,8.699793,9.19939
WC-2010,M-2010-11,group stage,1,0,2010-06-14,20:30,2010-06-14 20:30:00,Cape Town,South Africa,T-41,Italy,ITA,T-55,Paraguay,PRY,1,1,0,0,0,0,8.9695,8.7695,8.919499,4.5945597,3.967248,3.9944143,74.96976,70.35215,69.643265,21.322214,22.734219,23.576563
WC-2010,M-2010-14,group stage,1,0,2010-06-15,20:30,2010-06-15 20:30:00,Johannesburg,South Africa,T-09,Brazil,BRA,T-51,North Korea,PRK,2,1,1,-1,0,0,2.606,1.606,1.056,-3.447875,-4.434364,-4.9204884,38.04097,42.66298,45.61737,19.05281,19.255793,19.011953
WC-2010,M-2010-12,group stage,1,0,2010-06-15,13:30,2010-06-15 13:30:00,Rustenburg,South Africa,T-49,New Zealand,NZL,T-68,Slovakia,SVK,1,1,0,0,0,0,10.059,10.359,10.459,4.2529564,4.2388487,4.03677,29.112272,26.514719,24.651367,22.862123,22.881958,22.33161
WC-2010,M-2010-13,group stage,1,0,2010-06-15,16:00,2010-06-15 16:00:00,Port Elizabeth,South Africa,T-42,Ivory Coast,CIV,T-58,Portugal,PRT,0,0,0,0,0,0,11.565499,11.3654995,11.1655,5.23827,5.3821735,5.1670933,68.261375,69.64974,72.552124,36.40453,34.2,34.92742
WC-2010,M-2010-15,group stage,1,0,2010-06-16,13:30,2010-06-16 13:30:00,Nelspruit,South Africa,T-35,Honduras,HND,T-13,Chile,CHL,0,1,-1,1,0,0,15.493,15.693,15.592999,12.901268,12.741419,12.461351,27.680552,27.532312,27.606285,4.6102495,4.0249224,3.9763298
WC-2010,M-2010-16,group stage,1,0,2010-06-16,16:00,2010-06-16 16:00:00,Durban,South Africa,T-73,Spain,ESP,T-75,Switzerland,CHE,0,1,-1,1,0,0,19.140999,18.140999,17.441,15.260445,14.989204,14.560764,31.41723,40.619526,46.144535,14.044615,12.605142,12.496719
WC-2010,M-2010-17,group stage,1,0,2010-06-16,20:30,2010-06-16 20:30:00,Pretoria,South Africa,T-70,South Africa,ZAF,T-84,Uruguay,URY,0,3,-3,3,0,0,5.9045,4.9045,4.2545004,0.44843197,-0.8357887,-1.5160735,26.578276,27.922342,29.573586,14.154915,15.986595,16.263872
WC-2010,M-2010-20,group stage,1,0,2010-06-17,20:30,2010-06-17 20:30:00,Polokwane,South Africa,T-30,France,FRA,T-46,Mexico,MEX,0,2,-2,2,0,0,6.815,5.315,4.515,3.4348059,1.8161802,0.92623377,54.273163,61.536354,64.82522,6.830519,7.928177,8.4963045
WC-2010,M-2010-18,group stage,1,0,2010-06-17,13:30,2010-06-17 13:30:00,Johannesburg,South Africa,T-03,Argentina,ARG,T-71,South Korea,KOR,4,1,3,-3,0,0,9.606,10.256,10.455999,4.691536,5.0357256,4.8662004,16.526793,15.7583,15.613429,13.708391,13.5515,13.896187
WC-2010,M-2010-19,group stage,1,0,2010-06-17,16:00,2010-06-17 16:00:00,Bloemfontein,South Africa,T-33,Greece,GRC,T-50,Nigeria,NGA,2,1,1,-1,0,0,10.2345,9.3845005,6.8345,6.516282,5.901598,3.3528547,29.615295,33.075584,47.144028,5.154415,4.0249224,5.8603754
WC-2010,M-2010-23,group stage,1,0,2010-06-18,20:30,2010-06-18 20:30:00,Cape Town,South Africa,T-28,England,ENG,T-01,Algeria,DZA,0,0,0,0,0,0,14.2695,13.9695,13.7695,10.311008,9.716484,9.153651,43.66553,42.95997,39.633816,14.917212,16.343367,17.373497
WC-2010,M-2010-22,group stage,1,0,2010-06-18,16:00,2010-06-18 16:00:00,Johannesburg,South Africa,T-69,Slovenia,SVN,T-83,United States,USA,2,2,0,0,0,0,11.356,9.856,7.756,6.6851473,5.1908455,2.9700809,19.364666,23.258167,28.099947,9.085988,9.585739,10.739832
WC-2010,M-2010-21,group stage,1,0,2010-06-18,13:30,2010-06-18 13:30:00,Port Elizabeth,South Africa,T-31,Germany,DEU,T-66,Serbia,SRB,0,1,-1,1,0,0,18.015501,18.8155,19.265501,13.14905,14.429337,15.595486,33.40892,31.211622,32.018795,20.65848,17.072504,13.049689
