tournament_id,match_id,stage_name,group_stage,knockout_stage,match_date,match_time,match_datetime,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,temp0,temp1,temp2,atemp0,atemp1,atemp2,humid0,humid1,humid2,wind0,wind1,wind2
WC-2010,M-2010-24,group stage,1,0,2010-06-19,13:30,2010-06-19 13:30:00,Durban,South Africa,T-48,Netherlands,NLD,T-44,Japan,JPN,1,0,1,-1,0,0,22.091,22.691,22.791,18.56671,18.936195,19.297762,31.372023,32.432175,35.26464,16.199999,17.884428,18.089775
WC-2010,M-2010-25,group stage,1,0,2010-06-19,16:00,2010-06-19 16:00:00,Rustenburg,South Africa,T-32,Ghana,GHA,T-04,Australia,AUS,1,1,0,0,0,0,13.809,12.809,11.409,10.798833,9.955733,8.758532,34.13861,37.250187,42.059372,4.3349743,3.5455887,2.5455842
WC-2010,M-2010-26,group stage,1,0,2010-06-19,20:30,2010-06-19 20:30:00,Pretoria,South Africa,T-11,Cameroon,CMR,T-22,Denmark,DNK,1,2,-1,1,0,0,7.1545,5.3045,4.3045,3.2497644,1.3399878,0.49925804,53.179478,56.94918,60.83652,10.464798,10.137692,9.0
WC-2010,M-2010-27,group stage,1,0,2010-06-20,13:30,2010-06-20 13:30:00,Bloemfontein,South Africa,T-68,Slovakia,SVK,T-55,Paraguay,PRY,0,2,-2,2,0,0,14.0845,14.7345,14.934501,11.6448765,11.886021,11.967089,32.501118,31.164078,30.651781,2.8799999,3.5455887,3.6
WC-2010,M-2010-28,group stage,1,0,2010-06-20,16:00,2010-06-20 16:00:00,Nelspruit,South Africa,T-41,Italy,ITA,T-49,New Zealand,NZL,1,1,0,0,0,0,18.493,17.093,16.593,16.17341,15.064028,14.077806,35.38315,46.367405,36.492794,4.6938257,6.28713,4.510787
WC-2010,M-2010-29,group stage,1,0,2010-06-20,20:30,2010-06-20 20:30:00,Johannesburg,South Africa,T-09,Brazil,BRA,T-42,Ivory Coast,CIV,3,1,2,-2,0,0,6.156,4.856,3.1560001,1.8503013,0.095108986,-1.3198252,36.7877,39.487247,42.798847,8.669949,11.631956,9.3669195
WC-2010,M-2010-31,group stage,1,0,2010-06-21,16:00,2010-06-21 16:00:00,Port Elizabeth,South Africa,T-13,Chile,CHL,T-75,Switzerland,CHE,1,0,1,-1,0,0,17.4655,16.765501,16.015501,13.937733,13.454262,12.736971,74.89847,77.78109,80.78691,30.631746,28.916763,28.348713
WC-2010,M-2010-32,group stage,1,0,2010-06-21,20:30,2010-06-21 20:30:00,Johannesburg,South Africa,T-73,Spain,ESP,T-35,Honduras,HND,2,0,2,-2,0,0,7.506,6.006,4.906,3.048718,1.6708298,0.62632084,39.983814,47.614067,51.004646,11.304229,11.200571,10.739832
WC-2010,M-2010-30,group stage,1,0,2010-06-21,13:30,2010-06-21 13:30:00,Cape Town,South Africa,T-58,Portugal,PRT,T-51,North Korea,PRK,7,0,7,-7,0,0,13.919499,14.0695,13.9695,12.883249,13.5075245,13.84532,89.7865,90.09296,90.67888,11.966954,9.1641035,6.162207
WC-2010,M-2010-33,group stage,1,0,2010-06-22,16:00,2010-06-22 16:00:00,Bloemfontein,South Africa,T-30,France,FRA,T-70,South Africa,ZAF,1,2,-1,1,0,0,15.8345,13.9845,11.7845,11.283053,10.019635,7.7519903,26.074436,30.715878,36.67371,13.237039,9.726665,10.587918
WC-2010,M-2010-34,group stage,1,0,2010-06-22,16:00,2010-06-22 16:00:00,Rustenburg,South Africa,T-46,Mexico,MEX,T-84,Uruguay,URY,0,1,-1,1,0,0,18.209,16.759,14.709,14.642466,13.292295,10.943732,24.75406,28.667372,33.9044,7.6367526,7.653705,10.1887
WC-2010,M-2010-35,group stage,1,0,2010-06-22,20:30,2010-06-22 20:30:00,Polokwane,South Africa,T-33,Greece,GRC,T-03,Argentina,ARG,0,2,-2,2,0,0,11.014999,11.165,10.264999,8.680235,8.432758,7.246791,47.819675,45.496346,48.30349,1.835647,3.9763298,5.937272
WC-2010,M-2010-36,group stage,1,0,2010-06-22,20:30,2010-06-22 20:30:00,Durban,South Africa,T-50,Nigeria,NGA,T-71,South Korea,KOR,2,2,0,0,0,0,17.091,16.941,16.741,16.743603,16.337872,15.940586,90.60077,90.01102,89.70751,15.277749,16.363178,17.057314
WC-2010,M-2010-37,group stage,1,0,2010-06-23,16:00,2010-06-23 16:00:00,Port Elizabeth,South Africa,T-69,Slovenia,SVN,T-28,England,ENG,0,1,-1,1,0,0,18.365501,17.2155,16.5655,16.120186,15.287605,14.800562,55.562443,67.813576,76.73787,14.186923,15.7908325,17.399586
WC-2010,M-2010-38,group stage,1,0,2010-06-23,16:00,2010-06-23 16:00:00,Pretoria,South Africa,T-83,United States,USA,T-01,Algeria,DZA,1,0,1,-1,0,0,17.7545,16.5045,14.1045,14.442253,12.846085,10.075151,21.60952,23.9219,29.738192,4.0249224,6.638072,9.885262
WC-2010,M-2010-39,group stage,1,0,2010-06-23,20:30,2010-06-23 20:30:00,Nelspruit,South Africa,T-04,Australia,AUS,T-66,Serbia,SRB,2,1,1,-1,0,0,13.292999,14.092999,14.292999,11.571709,11.824614,11.986204,64.51913,54.649143,52.830532,6.12,7.342588,7.172949
WC-2010,M-2010-40,group stage,1,0,2010-06-23,20:30,2010-06-23 20:30:00,Johannesburg,South Africa,T-32,Ghana,GHA,T-31,Germany,DEU,0,1,-1,1,0,0,8.455999,4.906,3.9060001,4.0678883,0.6066704,-0.3931818,29.43159,39.046356,40.912624,8.707237,8.404285,8.217153
WC-2010,M-2010-44,group stage,1,0,2010-06-24,20:30,2010-06-24 20:30:00,Rustenburg,South Africa,T-22,Denmark,DNK,T-44,Japan,JPN,1,3,-2,2,0,0,12.359,11.409,8.709,9.2415085,8.412753,5.738454,39.075054,40.24906,48.926937,5.6002855,4.3349743,4.3498964
WC-2010,M-2010-43,group stage,1,0,2010-06-24,20:30,2010-06-24 20:30:00,Cape Town,South Africa,T-11,Cameroon,CMR,T-48,Netherlands,NLD,1,2,-1,1,0,0,13.8195,12.419499,12.2195,13.460276,11.8644905,11.6818695,82.38592,92.08553,92.68667,4.32,6.28713,5.95906
WC-2010,M-2010-41,group stage,1,0,2010-06-24,16:00,2010-06-24 16:00:00,Polokwane,South Africa,T-55,Paraguay,PRY,T-49,New Zealand,NZL,0,0,0,0,0,0,16.915,15.764999,14.014999,13.913588,13.006989,10.869199,35.30178,39.506874,44.37696,7.6367526,6.6185193,9.339208
WC-2010,M-2010-42,group stage,1,0,2010-06-24,16:00,2010-06-24 16:00:00,Johannesburg,South Africa,T-68,Slovakia,SVK,T-41,Italy,ITA,3,2,1,-1,0,0,15.655999,14.405999,11.356,11.711873,10.22259,7.0867424,18.391962,21.453587,30.173876,5.692099,7.928177,9.793059
WC-2010,M-2010-45,group stage,1,0,2010-06-25,16:00,2010-06-25 16:00:00,Nelspruit,South Africa,T-51,North Korea,PRK,T-42,Ivory Coast,CIV,0,3,-3,3,0,0,21.043,19.393,18.442999,19.143099,17.852161,16.274324,33.220615,46.213898,39.034916,3.6,6.193674,5.4477882
WC-2010,M-2010-46,group stage,1,0,2010-06-25,16:00,2010-06-25 16:00:00,Durban,South Africa,T-58,Portugal,PRT,T-09,Brazil,BRA,0,0,0,0,0,0,22.791,21.091,20.041,22.501541,20.874779,19.592241,56.3032,64.51569,68.163925,10.009036,10.739832,11.966953
WC-2010,M-2010-47,group stage,1,0,2010-06-25,20:30,2010-06-25 20:30:00,Pretoria,South Africa,T-13,Chile,CHL,T-73,Spain,ESP,1,2,-1,1,0,0,14.2545,14.054501,13.2045,10.489212,10.663603,9.855691,20.680058,19.304579,20.2425,4.6800003,1.484318,1.1384199
WC-2010,M-2010-48,group stage,1,0,2010-06-25,20:30,2010-06-25 20:30:00,Bloemfontein,South Africa,T-75,Switzerland,CHE,T-35,Honduras,HND,0,0,0,0,0,0,11.8345,9.6345005,4.9344997,8.324066,6.062001,1.1111269,28.097267,31.66678,46.06173,4.2136917,4.39436,6.6087217
WC-2010,M-2010-49,round of 16,0,1,2010-06-26,16:00,2010-06-26 16:00:00,Port Elizabeth,South Africa,T-84,Uruguay,URY,T-71,South Korea,KOR,2,1,1,-1,0,0,17.4155,16.7155,16.365501,15.108377,14.780182,14.504971,77.626274,80.88034,80.30731,23.441502,20.774214,19.201874
WC-2010,M-2010-50,round of 16,0,1,2010-06-26,20:30,2010-06-26 20:30:00,Rustenburg,South Africa,T-83,United States,USA,T-32,Ghana,GHA,1,2,-1,1,1,0,12.059,10.209,8.009,8.504186,6.707737,4.5734644,35.94833,40.489506,48.013252,7.289444,6.8777895,6.696387
WC-2010,M-2010-52,round of 16,0,1,2010-06-27,20:30,2010-06-27 20:30:00,Johannesburg,South Africa,T-03,Argentina,ARG,T-46,Mexico,MEX,3,1,2,-2,0,0,9.506,8.356,7.356,4.8426723,3.7324991,3.1445856,50.78868,58.580006,71.835,17.208603,17.902534,17.309973
WC-2010,M-2010-51,round of 16,0,1,2010-06-27,16:00,2010-06-27 16:00:00,Bloemfontein,South Africa,T-31,Germany,DEU,T-28,England,ENG,4,1,3,-3,0,0,20.384499,18.0845,14.5345,15.698311,14.030043,10.2933655,16.851477,20.817623,27.406479,12.594856,8.942214,10.739832
WC-2010,M-2010-53,round of 16,0,1,2010-06-28,16:00,2010-06-28 16:00:00,Durban,South Africa,T-48,Netherlands,NLD,T-68,Slovakia,SVK,2,1,1,-1,0,0,20.491,19.491,18.991,16.959976,15.91781,15.387491,70.71799,74.75218,76.12872,35.63818,35.670895,35.364388
WC-2010,M-2010-54,round of 16,0,1,2010-06-28,20:30,2010-06-28 20:30:00,Johannesburg,South Africa,T-09,Brazil,BRA,T-13,Chile,CHL,3,0,3,-3,0,0,8.356,8.155999,7.106,5.700815,5.6529236,4.4729815,72.27971,75.09169,82.09018,7.9932976,7.42159,8.654986
WC-2010,M-2010-55,round of 16,0,1,2010-06-29,16:00,2010-06-29 16:00:00,Pretoria,South Africa,T-55,Paraguay,PRY,T-44,Japan,JPN,0,0,0,0,1,1,15.9545,15.304501,14.2045,13.605925,13.520905,12.294497,52.362125,54.58704,58.800186,9.565437,5.6920996,6.638072
WC-2010,M-2010-56,round of 16,0,1,2010-06-29,20:30,2010-06-29 20:30:00,Cape Town,South Africa,T-73,Spain,ESP,T-58,Portugal,PRT,1,0,1,-1,0,0,12.919499,12.2695,11.7695,11.775307,10.551148,9.833456,84.78346,81.365036,80.750725,8.78872,10.30883,10.703569
WC-2010,M-2010-57,quarter-finals,0,1,2010-07-02,16:00,2010-07-02 16:00:00,Port Elizabeth,South Africa,T-48,Netherlands,NLD,T-09,Brazil,BRA,2,1,1,-1,0,0,25.615501,23.515501,20.7155,24.338688,23.503077,19.50113,32.479107,46.111652,46.738,5.00128,2.7416782,6.3690495
WC-2010,M-2010-58,quarter-finals,0,1,2010-07-02,20:30,2010-07-02 20:30:00,Johannesburg,South Africa,T-84,Uruguay,URY,T-32,Ghana,GHA,1,1,0,0,1,1,8.256,7.556,6.406,6.222396,5.195531,3.8333073,82.2391,84.470436,89.819115,6.193674,7.9932966,9.085988
WC-2010,M-2010-59,quarter-finals,0,1,2010-07-03,16:00,2010-07-03 16:00:00,Cape Town,South Africa,T-03,Argentina,ARG,T-31,Germany,DEU,0,4,-4,4,0,0,14.8195,14.3195,13.0195,13.25091,12.804377,11.506988,72.72821,75.11374,79.84223,10.805999,10.440001,9.746631
WC-2010,M-2010-60,quarter-finals,0,1,2010-07-03,20:30,2010-07-03 20:30:00,Johannesburg,South Africa,T-55,Paraguay,PRY,T-73,Spain,ESP,0,1,-1,1,0,0,9.356,9.556,8.506,6.8116465,7.124119,5.9203987,57.996037,51.919876,56.540756,4.5536795,2.2768397,3.5455887
WC-2010,M-2010-61,semi-finals,0,1,2010-07-06,20:30,2010-07-06 20:30:00,Cape Town,South Africa,T-84,Uruguay,URY,T-48,Netherlands,NLD,2,3,-1,1,0,0,10.8695,10.2695,10.1195,8.686485,7.9751472,8.02869,71.50292,71.636375,73.36853,7.9932976,7.928178,6.830519
WC-2010,M-2010-62,semi-finals,0,1,2010-07-07,20:30,2010-07-07 20:30:00,Durban,South Africa,T-31,Germany,DEU,T-73,Spain,ESP,0,1,-1,1,0,0,17.091,17.091,16.591,17.415293,17.732927,17.40231,83.595825,84.138145,86.84911,7.42159,5.495161,4.3349743
WC-2010,M-2010-63,third-place match,0,1,2010-07-10,20:30,2010-07-10 20:30:00,Port Elizabeth,South Africa,T-84,Uruguay,URY,T-31,Germany,DEU,2,3,-1,1,0,0,15.065499,15.0155,14.315499,12.077156,12.009047,10.946895,81.192795,79.85729,81.36277,24.458813,23.933908,25.570139
WC-2010,M-2010-64,final,0,1,2010-07-11,20:30,2010-07-11 20:30:00,Johannesburg,South Africa,T-48,Netherlands,NLD,T-73,Spain,ESP,0,1,-1,1,1,0,10.256,8.705999,7.556,6.6379414,4.6553583,3.1789598,47.77722,48.39012,49.32355,9.885262,11.609651,13.104198
WC-2014,M-2014-01,group stage,1,0,2014-06-12,17:00,2014-06-12 17:00:00,São Paulo,Brazil,T-09,Brazil,BRA,T-18,Croatia,HRV,3,1,2,-2,0,0,22.5055,20.7055,19.5055,23.085915,21.390701,20.272482,61.17724,70.98582,78.94521,6.5693827,7.42159,8.209263
WC-2014,M-2014-04,group stage,1,0,2014-06-13,18:00,2014-06-13 18:00:00,Cuiabá,Brazil,T-13,Chile,CHL,T-04,Australia,AUS,3,1,2,-2,0,0,28.956501,27.0565,25.3065,31.646904,30.150658,28.275826,53.13344,62.593727,69.84738,2.9024127,2.9024127,4.1046314
WC-2014,M-2014-03,group stage,1,0,2014-06-13,16:00,2014-06-13 16:00:00,Salvador,Brazil,T-73,Spain,ESP,T-48,Netherlands,NLD,1,5,-4,4,0,0,23.357,23.107,22.707,25.76152,25.571943,25.240324,88.81899,89.61987,90.97663,15.03835,14.255272,13.237038
WC-2014,M-2014-02,group stage,1,0,2014-06-13,13:00,2014-06-13 13:00:00,Natal,Brazil,T-46,Mexico,MEX,T-11,Cameroon,CMR,1,0,1,-1,0,0,25.6435,25.7435,25.7435,28.163746,28.164577,28.125149,84.03351,82.02894,80.05588,19.373219,18.864824,17.581125
WC-2014,M-2014-05,group stage,1,0,2014-06-14,13:00,2014-06-14 13:00:00,Belo Horizonte,Brazil,T-16,Colombia,COL,T-33,Greece,GRC,3,0,3,-3,0,0,22.196,22.096,21.896,21.178308,21.152548,21.10997,53.81543,54.144226,55.16951,12.10157,11.592894,10.739832
WC-2014,M-2014-06,group stage,1,0,2014-06-14,16:00,2014-06-14 16:00:00,Fortaleza,Brazil,T-84,Uruguay,URY,T-17,Costa Rica,CRI,1,3,-2,2,0,0,28.8045,27.904501,27.0045,30.941078,30.368797,29.48264,64.93645,71.6297,77.36232,17.377226,18.0036,19.493261
WC-2014,M-2014-07,group stage,1,0,2014-06-14,18:00,2014-06-14 18:00:00,Manaus,Brazil,T-28,England,ENG,T-41,Italy,ITA,1,2,-1,1,0,0,28.2455,26.9955,26.095499,33.02079,32.05129,31.097496,73.00598,81.44109,85.61943,4.6938257,5.2416787,5.4119864
WC-2014,M-2014-08,group stage,1,0,2014-06-14,22:00,2014-06-14 22:00:00,Recife,Brazil,T-42,Ivory Coast,CIV,T-44,Japan,JPN,2,1,1,-1,0,0,23.506,23.506,23.406,26.790112,26.744997,26.899931,93.55726,93.84201,93.55255,12.819235,13.324863,10.990322
WC-2014,M-2014-09,group stage,1,0,2014-06-15,13:00,2014-06-15 13:00:00,Brasília,Brazil,T-75,Switzerland,CHE,T-25,Ecuador,ECU,2,1,1,-1,0,0,23.1945,23.6945,23.3945,21.332172,21.863132,21.566267,49.495506,47.396343,47.471405,17.106628,16.454008,15.893093
WC-2014,M-2014-10,group stage,1,0,2014-06-15,16:00,2014-06-15 16:00:00,Porto Alegre,Brazil,T-30,France,FRA,T-35,Honduras,HND,3,0,3,-3,0,0,19.496,18.646,17.946,18.793955,17.86858,17.247677,76.20922,79.07572,81.830536,16.78156,16.645864,15.716793
WC-2014,M-2014-11,group stage,1,0,2014-06-15,19:00,2014-06-15 19:00:00,Rio de Janeiro,Brazil,T-03,Argentina,ARG,T-08,Bosnia and Herzegovina,BIH,2,1,1,-1,0,0,20.7975,20.6975,20.5475,23.41461,23.130798,23.22431,94.59433,94.005424,95.17308,8.209263,8.78872,7.289444
WC-2014,M-2014-14,group stage,1,0,2014-06-16,19:00,2014-06-16 19:00:00,Natal,Brazil,T-32,Ghana,GHA,T-83,United States,USA,1,2,-1,1,0,0,25.8435,25.7435,25.7435,27.488373,27.180122,27.203344,78.378,78.36372,78.12454,21.67786,22.728518,22.380884
WC-2014,M-2014-12,group stage,1,0,2014-06-16,13:00,2014-06-16 13:00:00,Salvador,Brazil,T-31,Germany,DEU,T-58,Portugal,PRT,4,0,4,-4,0,0,25.507,25.557001,25.357,27.809536,27.893906,27.682632,78.8107,77.85875,78.308235,16.279802,15.484185,15.192682
WC-2014,M-2014-13,group stage,1,0,2014-06-16,16:00,2014-06-16 16:00:00,Curitiba,Brazil,T-38,Iran,IRN,T-50,Nigeria,NGA,0,0,0,0,0,0,20.6515,19.9015,18.5515,21.101608,20.910454,19.345062,70.74814,76.2736,82.16993,8.759178,6.130579,7.208994
WC-2014,M-2014-15,group stage,1,0,2014-06-17,13:00,2014-06-17 13:00:00,Belo Horizonte,Brazil,T-06,Belgium,BEL,T-01,Algeria,DZA,2,1,1,-1,0,0,24.946,25.246,25.096,24.753513,24.560564,24.200197,38.761574,37.44251,37.778446,5.315336,5.315336,5.634891
WC-2014,M-2014-16,group stage,1,0,2014-06-17,16:00,2014-06-17 16:00:00,Fortaleza,Brazil,T-09,Brazil,BRA,T-46,Mexico,MEX,0,0,0,0,0,0,27.654501,27.154501,26.404501,30.063084,30.213417,29.664894,72.68326,76.68404,81.367195,18.388212,15.509274,15.137133
WC-2014,M-2014-17,group stage,1,0,2014-06-17,18:00,2014-06-17 18:00:00,Cuiabá,Brazil,T-62,Russia,RUS,T-71,South Korea,KOR,1,1,0,0,0,0,26.8565,25.706501,24.6065,29.556622,28.216312,27.071941,64.52595,68.84631,73.96518,6.6087217,7.754637,8.4042845
WC-2014,M-2014-20,group stage,1,0,2014-06-18,18:00,2014-06-18 18:00:00,Manaus,Brazil,T-11,Cameroon,CMR,T-18,Croatia,HRV,0,4,-4,4,0,0,25.595499,25.0455,24.9955,31.255798,30.776348,30.696102,91.16138,94.19293,93.34541,3.219938,2.7416782,2.0991426
WC-2014,M-2014-18,group stage,1,0,2014-06-18,13:00,2014-06-18 13:00:00,Porto Alegre,Brazil,T-04,Australia,AUS,T-48,Netherlands,NLD,2,3,-1,1,0,0,14.746,14.746,14.546,12.485422,12.380474,12.078447,59.13598,56.941612,56.30473,9.983106,9.826088,9.983106
WC-2014,M-2014-19,group stage,1,0,2014-06-18,16:00,2014-06-18 16:00:00,Rio de Janeiro,Brazil,T-73,Spain,ESP,T-13,Chile,CHL,0,2,-2,2,0,0,24.1975,23.0475,21.8475,25.81182,24.59959,23.35657,75.05444,81.69655,88.42385,13.708391,14.986553,15.629971
WC-2014,M-2014-23,group stage,1,0,2014-06-19,19:00,2014-06-19 19:00:00,Natal,Brazil,T-44,Japan,JPN,T-33,Greece,GRC,0,0,0,0,0,0,24.293499,24.2435,24.043499,26.175455,26.171173,25.971338,89.707184,90.79972,90.51104,22.771244,23.051247,22.065973
WC-2014,M-2014-22,group stage,1,0,2014-06-19,16:00,2014-06-19 16:00:00,São Paulo,Brazil,T-84,Uruguay,URY,T-28,England,ENG,2,1,1,-1,0,0,14.7055,13.9555,13.2555,12.5978775,11.848015,11.147589,78.24151,82.129845,85.10278,16.485485,16.485485,16.179987
WC-2014,M-2014-21,group stage,1,0,2014-06-19,13:00,2014-06-19 13:00:00,Brasília,Brazil,T-16,Colombia,COL,T-42,Ivory Coast,CIV,2,1,1,-1,0,0,25.0445,25.3945,25.2945,25.00972,24.753849,24.366627,44.440098,42.251656,41.66891,9.449572,9.178235,9.178235
WC-2014,M-2014-24,group stage,1,0,2014-06-20,13:00,2014-06-20 13:00:00,Recife,Brazil,T-41,Italy,ITA,T-17,Costa Rica,CRI,0,1,-1,1,0,0,26.506,26.356,25.856,27.82999,27.657013,27.10352,72.03983,72.680115,74.8611,21.129885,21.288757,21.659918
WC-2014,M-2014-25,group stage,1,0,2014-06-20,16:00,2014-06-20 16:00:00,Salvador,Brazil,T-75,Switzerland,CHE,T-30,France,FRA,2,5,-3,3,0,0,25.357,25.007,24.807001,26.81567,26.688305,26.79203,67.08366,68.496315,69.31855,12.496718,10.97262,8.891343
WC-2014,M-2014-26,group stage,1,0,2014-06-20,19:00,2014-06-20 19:00:00,Curitiba,Brazil,T-35,Honduras,HND,T-25,Ecuador,ECU,1,2,-1,1,0,0,12.2015,11.5015,11.1515,11.389559,10.656579,10.337157,79.72615,85.77458,89.57424,3.4152596,4.379589,4.73506
WC-2014,M-2014-27,group stage,1,0,2014-06-21,13:00,2014-06-21 13:00:00,Belo Horizonte,Brazil,T-03,Argentina,ARG,T-38,Iran,IRN,1,0,1,-1,0,0,22.346,22.846,22.996,21.957365,22.378908,22.325378,48.137005,45.168724,43.725773,4.452954,3.9763298,4.68
WC-2014,M-2014-28,group stage,1,0,2014-06-21,16:00,2014-06-21 16:00:00,Fortaleza,Brazil,T-31,Germany,DEU,T-32,Ghana,GHA,2,2,0,0,0,0,28.3545,27.4545,26.4545,30.123238,29.773094,29.07317,61.72521,67.92,73.14461,15.379206,14.113653,12.979984
WC-2014,M-2014-29,group stage,1,0,2014-06-21,18:00,2014-06-21 18:00:00,Cuiabá,Brazil,T-50,Nigeria,NGA,T-08,Bosnia and Herzegovina,BIH,1,0,1,-1,0,0,28.1065,26.6065,25.3565,31.008148,29.477016,28.26278,59.04864,66.30012,72.73019,4.379589,6.12,6.9153743
WC-2014,M-2014-31,group stage,1,0,2014-06-22,16:00,2014-06-22 16:00:00,Porto Alegre,Brazil,T-71,South Korea,KOR,T-01,Algeria,DZA,2,4,-2,2,0,0,19.346,18.546,16.696,19.701807,18.692219,16.74355,65.1946,70.3493,77.26305,3.2599385,5.6233797,5.495161
WC-2014,M-2014-32,group stage,1,0,2014-06-22,18:00,2014-06-22 18:00:00,Manaus,Brazil,T-83,United States,USA,T-58,Portugal,PRT,2,2,0,0,0,0,26.2455,25.8955,25.345499,31.470592,31.42836,31.001732,87.19389,89.285614,93.36223,5.771239,3.8773184,3.8939953
WC-2014,M-2014-30,group stage,1,0,2014-06-22,13:00,2014-06-22 13:00:00,Rio de Janeiro,Brazil,T-06,Belgium,BEL,T-62,Russia,RUS,1,0,1,-1,0,0,22.6975,22.8975,22.8475,23.366034,23.205822,23.212732,72.94836,69.387535,70.70795,14.707222,14.84318,15.188415
WC-2014,M-2014-33,group stage,1,0,2014-06-23,13:00,2014-06-23 13:00:00,Curitiba,Brazil,T-04,Australia,AUS,T-73,Spain,ESP,0,3,-3,3,0,0,19.8515,20.6015,20.7515,19.718431,20.363308,20.493265,70.14229,68.05622,68.52681,11.609651,12.783802,12.57426
WC-2014,M-2014-34,group stage,1,0,2014-06-23,13:00,2014-06-23 13:00:00,São Paulo,Brazil,T-48,Netherlands,NLD,T-13,Chile,CHL,2,0,2,-2,0,0,24.0055,24.4555,24.5555,23.298155,23.366615,23.437122,43.715378,41.850044,41.049843,10.086427,9.931042,8.654987
WC-2014,M-2014-35,group stage,1,0,2014-06-23,17:00,2014-06-23 17:00:00,Brasília,Brazil,T-11,Cameroon,CMR,T-09,Brazil,BRA,1,4,-3,3,0,0,21.8445,20.5945,19.6445,20.378862,19.412539,18.767822,48.000782,53.40281,57.9663,10.823973,9.793058,8.427383
